Ticker,Date,Price,Size,Value,1M_Log_Ret,1M_Simple_Ret,Momentum,1Y Beta
MXEG,4/30/2004,49.3861,7476.5632,2.4323,-0.0905,-0.0865,1.7944,-0.0100
MXES,4/30/2004,111.5538,344861.1044,2.2607,-0.0019,-0.0019,1.2815,1.1300
MXFI,4/30/2004,108.0325,120067.2990,2.4005,-0.0116,-0.0115,1.2125,1.4400
MXFR,4/30/2004,115.5301,997111.6975,2.3446,0.0160,0.0161,1.2685,1.3500
MXGB,4/30/2004,2410.7660,1920918.1770,2.1390,0.0165,0.0166,1.2213,0.9600
MXGR,4/30/2004,86.4021,65942.5038,2.2122,-0.0149,-0.0147,1.5472,0.5100
MXHK,4/30/2004,752.4745,232606.9752,1.5218,-0.0075,-0.0075,1.4136,0.3200
MXHU,4/30/2004,3.7776,15627.6038,2.4613,0.0325,0.0330,1.4044,0.4100
MXID,4/30/2004,0.1131,36274.2045,2.4186,-0.1234,-0.1161,1.3921,0.2700
MXIE,4/30/2004,87.8393,62089.9499,2.4787,0.0074,0.0074,1.2292,0.6200
MXIL,4/30/2004,157.6300,51739.4200,2.8204,0.0040,0.0040,1.2595,0.6700
MXIN,4/30/2004,5.2229,157371.5036,3.3971,-0.1779,-0.1630,1.8473,0.1400
MXIT,4/30/2004,99.3253,492152.0954,2.0421,-0.0096,-0.0095,1.1456,0.9900
MXJP,4/30/2004,6.4531,2443919.7040,1.9189,-0.0259,-0.0256,1.6144,0.3500
MXKR,4/30/2004,0.2255,234633.6353,1.5249,-0.0647,-0.0626,1.5781,0.4600
MXMX,4/30/2004,2077.9700,80680.5200,2.2500,0.0019,0.0019,1.4183,0.8800
MXMY,4/30/2004,83.7342,109521.0293,1.9490,-0.0464,-0.0453,1.3502,0.0600
MXNL,4/30/2004,81.3837,395466.4209,2.5040,0.0143,0.0144,1.2046,1.4300
MXNO,4/30/2004,196.4867,80868.7560,1.7946,0.0414,0.0423,1.4905,0.6000
MXNZ,4/30/2004,71.0463,21343.9149,2.4423,-0.0146,-0.0145,1.3396,0.0500
MXPE,4/30/2004,296.8200,6484.5900,2.3400,0.0479,0.0490,1.7477,0.1200
MXPH,4/30/2004,5.8048,15075.3526,1.7363,-0.0247,-0.0244,1.2751,0.0600
MXPL,4/30/2004,311.0234,24269.8835,1.8764,0.0029,0.0029,1.3918,0.4300
MXPT,4/30/2004,88.2226,47611.1313,2.5178,-0.0257,-0.0254,1.4047,0.4900
MXRU,4/30/2004,501.0000,179687.3200,1.7703,-0.0568,-0.0552,1.6541,0.5600
MXSE,4/30/2004,684.6921,202920.7244,2.2942,0.0112,0.0112,1.4602,1.1600
MXSG,4/30/2004,615.5346,107229.5790,1.6938,-0.0252,-0.0249,1.4010,0.3400
MXTH,4/30/2004,6.0330,81286.9553,2.4224,-0.0108,-0.0107,1.6697,0.2600
MXTR,4/30/2004,211103.4531,45196.6960,1.2912,-0.1031,-0.0980,1.9885,0.3300
MXTW,4/30/2004,7.8083,274197.4060,2.6277,-0.0253,-0.0250,1.4786,0.4300
MXUS,4/30/2004,1038.4600,10092760.0000,3.0715,0.0116,0.0117,1.1652,1.1800
MXZA,4/30/2004,41.3621,141541.6481,1.9092,0.0721,0.0748,1.5388,0.4500
MXAT,3/31/2004,173.4825,41512.1078,1.5187,0.0035,0.0035,1.5318,0.2900
MXAU,3/31/2004,680.5900,559671.6600,2.2701,-0.0064,-0.0064,1.1019,0.1600
MXBE,3/31/2004,78.1716,140794.5171,1.8842,0.0013,0.0013,1.4706,1.2200
MXBR,3/31/2004,786.8600,117623.5700,4.0342,-0.1653,-0.1524,1.6148,0.8000
MXCA,3/31/2004,810.9016,591821.0325,2.2889,-0.0887,-0.0849,1.4180,0.6700
MXCH,3/31/2004,575.7496,618764.8684,2.8652,0.0055,0.0055,1.3678,1.0300
MXCL,3/31/2004,779.5700,45473.5900,1.4962,-0.0395,-0.0387,1.5837,0.5400
MXCN,3/31/2004,3.1719,149883.2668,2.0640,-0.1481,-0.1377,1.9680,0.3300
MXCO,3/31/2004,152.7600,3414.5800,1.4275,0.0997,0.1049,1.9632,0.0900
MXCZ,3/31/2004,7.1492,14670.5632,1.2703,-0.0339,-0.0333,1.5365,0.4000
MXDE,3/31/2004,89.7224,668701.3315,1.5550,-0.0050,-0.0050,1.5096,1.6500
MXDK,3/31/2004,315.3095,84123.4539,2.1783,-0.0185,-0.0183,1.4773,0.5800
MXEG,3/31/2004,45.6575,6883.3606,2.2459,0.0785,0.0817,1.9161,-0.0100
MXES,3/31/2004,113.1263,348954.3079,2.2285,-0.0140,-0.0139,1.4059,1.1300
MXFI,3/31/2004,139.1056,153370.6834,2.9113,-0.2528,-0.2234,1.3545,1.4500
MXFR,3/31/2004,117.1468,1028502.5080,2.4959,-0.0139,-0.0138,1.4008,1.3500
MXGB,3/31/2004,2433.1689,1951119.2760,1.9368,-0.0092,-0.0092,1.3374,0.9600
MXGR,3/31/2004,82.3273,63080.1291,2.0534,0.0483,0.0495,1.6998,0.5000
MXHK,3/31/2004,793.4502,244859.9862,1.6050,-0.0530,-0.0516,1.6166,0.3100
MXHU,3/31/2004,3.8671,15726.7750,2.4356,-0.0234,-0.0231,1.3350,0.4100
MXID,3/31/2004,0.1042,33520.0018,2.7490,0.0820,0.0855,1.7057,0.2800
MXIE,3/31/2004,87.3314,61635.0059,2.4915,0.0058,0.0058,1.2501,0.6000
MXIL,3/31/2004,156.4600,51459.5900,2.5424,0.0075,0.0075,1.4197,0.6800
MXIN,3/31/2004,5.2931,130634.8266,3.5707,-0.0134,-0.0133,1.9502,0.1400
MXIT,3/31/2004,98.1510,492002.3062,2.0849,0.0119,0.0120,1.3157,0.9900
MXJP,3/31/2004,6.8184,2570481.5190,1.9131,-0.0551,-0.0536,1.5027,0.3500
MXKR,3/31/2004,0.2409,250152.6627,1.7460,-0.0657,-0.0636,1.6202,0.4500
MXMX,3/31/2004,2241.1200,87049.3000,2.4658,-0.0756,-0.0728,1.3856,0.8800
MXMY,3/31/2004,90.1605,117708.2337,2.0751,-0.0739,-0.0713,1.4197,0.0500
MXNL,3/31/2004,82.8068,406325.3151,2.4628,-0.0173,-0.0172,1.3486,1.4200
MXNO,3/31/2004,205.1668,84224.1659,1.8714,-0.0432,-0.0423,1.6391,0.5900
MXNZ,3/31/2004,74.9967,22652.2849,2.4325,-0.0541,-0.0527,1.4349,0.0500
MXPE,3/31/2004,364.7200,7720.6100,2.8753,-0.2060,-0.1862,1.5657,0.1000
MXPH,3/31/2004,5.2716,13750.7103,2.3861,0.0964,0.1012,1.3077,0.0500
MXPL,3/31/2004,324.4957,25343.1545,1.9024,-0.0424,-0.0415,1.4716,0.4200
MXPT,3/31/2004,91.0445,49003.2878,2.4080,-0.0315,-0.0310,1.5805,0.4900
MXRU,3/31/2004,596.6700,218216.5500,2.6475,-0.1748,-0.1603,1.6633,0.5300
MXSE,3/31/2004,694.0358,206318.4943,2.2733,-0.0136,-0.0135,1.5624,1.1700
MXSG,3/31/2004,629.0282,110100.3743,1.7494,-0.0217,-0.0215,1.5239,0.3300
MXTH,3/31/2004,6.1356,82917.6399,2.4176,-0.0169,-0.0167,2.0105,0.2400
MXTR,3/31/2004,256258.7519,55017.8027,1.9420,-0.1938,-0.1762,2.0256,0.3000
MXTW,3/31/2004,8.4073,294024.7025,2.8992,-0.0739,-0.0712,1.6800,0.4200
MXUS,3/31/2004,1055.8600,10275560.0000,3.1308,-0.0166,-0.0165,1.2470,1.1900
MXZA,3/31/2004,47.9753,163564.7441,2.0140,-0.1483,-0.1378,1.5521,0.4500
MXAT,2/29/2004,166.6962,40015.6844,1.7852,0.0399,0.0407,1.6051,0.2900
MXAU,2/29/2004,666.6300,549301.1100,2.2235,0.0207,0.0209,1.1165,0.1600
MXBE,2/29/2004,82.9737,148155.9982,1.9701,-0.0596,-0.0579,1.6575,1.2000
MXBR,2/29/2004,794.3300,114897.8100,4.2074,-0.0094,-0.0094,1.8683,0.7500
MXCA,2/29/2004,816.1207,593038.4225,2.2948,-0.0064,-0.0064,1.4738,0.6600
MXCH,2/29/2004,593.8339,630583.4286,3.4729,-0.0309,-0.0305,1.5031,1.0100
MXCL,2/29/2004,848.0600,48956.7400,1.8462,-0.0842,-0.0808,1.7582,0.5400
MXCN,2/29/2004,3.4646,165345.8327,2.2773,-0.0883,-0.0845,1.8262,0.3300
MXCO,2/29/2004,139.3100,3137.6700,1.8973,0.0922,0.0965,1.9771,0.0800
MXCZ,2/29/2004,6.9042,14156.4806,1.1965,0.0349,0.0355,1.4127,0.3900
MXDE,2/29/2004,94.5635,700373.9842,1.5920,-0.0526,-0.0512,1.8629,1.6500
MXDK,2/29/2004,333.6912,88575.2669,2.3041,-0.0567,-0.0551,1.5656,0.5700
MXEG,2/29/2004,43.3460,6594.5654,2.4670,0.0520,0.0533,2.2621,0.0000
MXES,2/29/2004,118.6069,363497.3858,2.2819,-0.0473,-0.0462,1.5426,1.1300
MXFI,2/29/2004,148.1744,162624.9050,3.0798,-0.0632,-0.0612,1.5199,1.4600
MXFR,2/29/2004,121.9643,1073342.6740,2.5271,-0.0403,-0.0395,1.5749,1.3400
MXGB,2/29/2004,2522.0858,2025981.6160,1.9766,-0.0359,-0.0353,1.4096,0.9600
MXGR,2/29/2004,85.4699,60036.9434,2.0292,-0.0375,-0.0368,2.0361,0.4900
MXHK,2/29/2004,847.7315,261705.8829,1.7332,-0.0662,-0.0640,1.5530,0.3100
MXHU,2/29/2004,3.4977,14163.8369,2.2376,0.1004,0.1056,1.4280,0.3900
MXID,2/29/2004,0.1089,34951.5935,2.5257,-0.0445,-0.0435,2.0381,0.2800
MXIE,2/29/2004,85.9691,61052.8546,2.4161,0.0157,0.0158,1.3993,0.5900
MXIL,2/29/2004,158.4100,51519.9000,4.7623,-0.0124,-0.0123,1.5656,0.6800
MXIN,2/29/2004,5.1935,127968.4509,3.6349,0.0190,0.0192,1.8878,0.1200
MXIT,2/29/2004,102.0447,504490.4369,1.6428,-0.0389,-0.0382,1.4768,0.9800
MXJP,2/29/2004,6.0480,2276949.5320,1.7812,0.1199,0.1274,1.4881,0.3800
MXKR,2/29/2004,0.2330,244374.7876,1.7329,0.0330,0.0336,1.7917,0.4400
MXMX,2/29/2004,2145.2000,82324.9100,2.3718,0.0437,0.0447,1.5045,0.8800
MXMY,2/29/2004,88.9079,114995.5380,2.0893,0.0140,0.0141,1.3004,0.0600
MXNL,2/29/2004,87.6416,429706.0398,2.4282,-0.0567,-0.0552,1.4798,1.4200
MXNO,2/29/2004,207.6770,84338.7264,1.8751,-0.0122,-0.0121,1.6967,0.5700
MXNZ,2/29/2004,74.2951,22528.3156,2.7143,0.0094,0.0094,1.4905,0.0400
MXPE,2/29/2004,308.2000,6591.4000,2.4297,0.1684,0.1834,1.6231,0.0700
MXPH,2/29/2004,5.4947,14227.8454,1.4445,-0.0415,-0.0406,1.4462,0.0400
MXPL,2/29/2004,315.4191,24427.9154,1.8661,0.0284,0.0288,1.5591,0.4000
MXPT,2/29/2004,93.2331,50198.4757,2.3884,-0.0238,-0.0235,1.5296,0.4800
MXRU,2/29/2004,532.7700,190879.9300,2.3640,0.1133,0.1199,1.8528,0.5500
MXSE,2/29/2004,712.9745,212792.1352,2.2590,-0.0269,-0.0266,1.7446,1.1700
MXSG,2/29/2004,632.0725,110531.3545,1.7886,-0.0048,-0.0048,1.5125,0.3500
MXTH,2/29/2004,6.5807,85216.3680,2.7066,-0.0700,-0.0676,2.0094,0.2700
MXTR,2/29/2004,241063.8650,51640.0083,1.8460,0.0611,0.0630,2.4511,0.3300
MXTW,2/29/2004,8.6553,303337.0205,3.0119,-0.0291,-0.0287,1.5681,0.3900
MXUS,2/29/2004,1074.3100,10403910.0000,3.3411,-0.0173,-0.0172,1.3355,1.1900
MXZA,2/29/2004,46.8561,156645.6770,2.0369,0.0236,0.0239,1.5313,0.4300
MXAT,1/31/2004,162.4422,39268.9503,1.7423,0.0259,0.0262,1.4861,0.2800
MXAU,1/31/2004,648.0900,532941.3800,2.1617,0.0282,0.0286,1.1681,0.1600
MXBE,1/31/2004,79.4702,141384.6808,1.8898,0.0431,0.0441,1.5549,1.1900
MXBR,1/31/2004,766.1500,109854.7500,4.0581,0.0361,0.0368,2.2061,0.7400
MXCA,1/31/2004,799.0149,581026.2954,2.3111,0.0212,0.0214,1.4289,0.6600
MXCH,1/31/2004,589.5906,611249.8608,2.9280,0.0072,0.0072,1.4395,1.0100
MXCL,1/31/2004,784.1200,44924.4600,1.7070,0.0784,0.0815,1.8357,0.5300
MXCN,1/31/2004,3.2612,156154.1799,2.1413,0.0605,0.0624,1.7669,0.3200
MXCO,1/31/2004,130.3100,2966.0100,1.7747,0.0668,0.0691,1.6726,0.1000
MXCZ,1/31/2004,5.9238,12094.7371,1.0540,0.1531,0.1655,1.4698,0.4000
MXDE,1/31/2004,95.2252,702932.2304,1.6055,-0.0070,-0.0069,1.7608,1.6400
MXDK,1/31/2004,314.9124,84371.3987,2.1772,0.0579,0.0596,1.5972,0.5800
MXEG,1/31/2004,45.0446,6796.7792,2.5535,-0.0384,-0.0377,1.8612,-0.0100
MXES,1/31/2004,114.0896,346510.8811,2.2383,0.0388,0.0396,1.5077,1.1200
MXFI,1/31/2004,139.1507,152855.1354,2.8967,0.0628,0.0648,1.3412,1.4700
MXFR,1/31/2004,118.7753,1044955.1500,2.3418,0.0265,0.0268,1.4920,1.3400
MXGB,1/31/2004,2409.6395,1934652.7190,1.9328,0.0456,0.0467,1.3939,0.9600
MXGR,1/31/2004,84.8164,59099.3092,2.2068,0.0077,0.0077,1.7222,0.4800
MXHK,1/31/2004,821.2406,253569.5729,1.6766,0.0317,0.0323,1.3344,0.3100
MXHU,1/31/2004,3.3007,13160.5497,2.3378,0.0580,0.0597,1.3734,0.4100
MXID,1/31/2004,0.1087,34637.1243,2.5232,0.0021,0.0021,1.8705,0.2700
MXIE,1/31/2004,86.5860,61504.0858,2.4371,-0.0071,-0.0071,1.4008,0.6200
MXIL,1/31/2004,152.2200,47970.6600,2.7122,0.0399,0.0407,1.5642,0.6900
MXIN,1/31/2004,5.2668,128696.8768,3.6865,-0.0140,-0.0139,1.7899,0.1200
MXIT,1/31/2004,100.8051,497309.1959,1.6253,0.0122,0.0123,1.3213,0.9900
MXJP,1/31/2004,6.0659,2280798.7790,1.7503,-0.0030,-0.0030,1.3904,0.3900
MXKR,1/31/2004,0.2257,237178.7104,1.6831,0.0319,0.0324,1.4796,0.4300
MXMX,1/31/2004,2032.4100,79328.6400,2.3622,0.0540,0.0555,1.4031,0.8700
MXMY,1/31/2004,82.3526,106994.8147,1.9486,0.0766,0.0796,1.2200,0.0500
MXNL,1/31/2004,86.1623,420546.0516,2.5164,0.0170,0.0172,1.4280,1.4100
MXNO,1/31/2004,187.6272,77240.7726,1.6938,0.1015,0.1069,1.6834,0.5700
MXNZ,1/31/2004,73.2934,22366.0051,2.3284,0.0136,0.0137,1.4396,0.0400
MXPE,1/31/2004,303.6600,6466.7100,2.4549,0.0148,0.0150,1.8020,0.0500
MXPH,1/31/2004,5.6910,14588.8836,1.4888,-0.0351,-0.0345,1.4247,0.0400
MXPL,1/31/2004,303.4866,23515.0305,1.7907,0.0386,0.0393,1.4568,0.4200
MXPT,1/31/2004,85.4769,46052.6224,2.1931,0.0869,0.0907,1.5288,0.4800
MXRU,1/31/2004,490.2000,173923.1000,2.1751,0.0833,0.0868,1.6331,0.5400
MXSE,1/31/2004,673.8657,202474.5570,2.1374,0.0564,0.0580,1.6370,1.1600
MXSG,1/31/2004,624.8193,107590.5944,1.7430,0.0115,0.0116,1.4166,0.3500
MXTH,1/31/2004,6.4767,83880.7699,2.9496,0.0159,0.0161,2.2535,0.2800
MXTR,1/31/2004,220195.3697,46855.4242,1.7004,0.0905,0.0948,1.9061,0.3400
MXTW,1/31/2004,8.3067,290203.4881,2.8971,0.0411,0.0420,1.4194,0.3900
MXUS,1/31/2004,1063.1900,10283910.0000,3.2965,0.0104,0.0105,1.3236,1.1900
MXZA,1/31/2004,44.1412,148414.1572,2.0465,0.0597,0.0615,1.4429,0.4300
MXAT,12/31/2003,148.2803,35514.5798,1.5775,0.0912,0.0955,1.4043,0.2800
MXAU,12/31/2003,655.6100,539151.3100,2.1849,-0.0115,-0.0115,1.0658,0.1500
MXBE,12/31/2003,75.5096,133478.6371,1.7384,0.0511,0.0525,1.2693,1.1800
MXBR,12/31/2003,802.0000,116526.7300,4.2480,-0.0457,-0.0447,1.8057,0.7300
MXCA,12/31/2003,786.6479,574910.6034,2.2235,0.0156,0.0157,1.4034,0.6700
MXCH,12/31/2003,571.3789,592654.9393,2.6889,0.0314,0.0319,1.2708,1.0100
MXCL,12/31/2003,800.6300,45604.3000,1.7430,-0.0208,-0.0206,1.7125,0.5300
MXCN,12/31/2003,3.2829,146100.5917,2.1227,-0.0066,-0.0066,1.4948,0.3000
MXCO,12/31/2003,108.5700,2430.4700,1.4783,0.1825,0.2002,1.4837,0.0900
MXCZ,12/31/2003,5.9511,12231.2932,1.0181,-0.0046,-0.0046,1.3361,0.4000
MXDE,12/31/2003,93.7100,689734.4435,1.5672,0.0160,0.0162,1.4784,1.6400
MXDK,12/31/2003,298.7025,79569.0217,2.0498,0.0528,0.0543,1.4381,0.5800
MXEG,12/31/2003,38.0454,5751.9741,2.2066,0.1689,0.1840,1.5976,-0.0300
MXES,12/31/2003,112.6237,341791.8557,2.1916,0.0129,0.0130,1.3608,1.1300
MXFI,12/31/2003,122.3482,135920.0604,2.5736,0.1287,0.1373,1.3255,1.4800
MXFR,12/31/2003,117.0714,1027703.0350,2.2358,0.0145,0.0146,1.3084,1.3400
MXGB,12/31/2003,2405.4927,1929839.9560,1.9851,0.0017,0.0017,1.2749,0.9600
MXGR,12/31/2003,79.8442,59414.9852,2.0606,0.0604,0.0623,1.4603,0.4800
MXHK,12/31/2003,748.4610,231819.0198,1.5234,0.0928,0.0972,1.2932,0.2900
MXHU,12/31/2003,3.0922,12408.7878,2.1667,0.0653,0.0675,1.2534,0.4000
MXID,12/31/2003,0.0987,30456.1954,2.2804,0.0969,0.1018,1.7373,0.2300
MXIE,12/31/2003,82.8345,60346.6256,2.3380,0.0443,0.0453,1.2312,0.6100
MXIL,12/31/2003,141.4000,45653.5500,2.5163,0.0737,0.0765,1.5864,0.6900
MXIN,12/31/2003,5.3955,131388.0348,3.8118,-0.0241,-0.0239,1.5630,0.1200
MXIT,12/31/2003,98.0872,469671.4662,1.5687,0.0273,0.0277,1.3086,0.9800
MXJP,12/31/2003,5.9394,2245542.0090,1.7365,0.0211,0.0213,1.3124,0.3900
MXKR,12/31/2003,0.2065,218986.1658,1.5489,0.0891,0.0932,1.3590,0.4400
MXMX,12/31/2003,1873.0500,73482.8000,2.1770,0.0817,0.0851,1.3288,0.8600
MXMY,12/31/2003,79.0632,103001.8101,1.8791,0.0408,0.0416,1.1793,0.0500
MXNL,12/31/2003,85.9252,417191.6803,2.4892,0.0028,0.0028,1.2177,1.4000
MXNO,12/31/2003,185.6359,76736.2076,1.5946,0.0107,0.0107,1.4239,0.5600
MXNZ,12/31/2003,70.5019,21719.3081,2.2571,0.0388,0.0396,1.3552,0.0400
MXPE,12/31/2003,344.1400,7314.6800,2.7821,-0.1251,-0.1176,1.6671,0.0200
MXPH,12/31/2003,5.4705,14255.3940,1.4182,0.0395,0.0403,1.1989,0.0300
MXPL,12/31/2003,299.2507,23245.9872,1.7144,0.0141,0.0142,1.2432,0.4100
MXPT,12/31/2003,82.9852,44800.8206,2.1118,0.0296,0.0300,1.3161,0.4800
MXRU,12/31/2003,461.1100,160918.7900,2.0460,0.0612,0.0631,1.6847,0.5200
MXSE,12/31/2003,647.9227,194450.6463,1.9996,0.0393,0.0400,1.5102,1.1800
MXSG,12/31/2003,594.6373,102614.5908,1.6635,0.0495,0.0508,1.3434,0.3400
MXTH,12/31/2003,7.0785,90628.5269,3.2543,-0.0888,-0.0850,1.6673,0.2800
MXTR,12/31/2003,227621.2100,48701.5610,1.9073,-0.0332,-0.0326,1.5732,0.3600
MXTW,12/31/2003,7.6321,266363.4162,2.7330,0.0847,0.0884,1.2133,0.3900
MXUS,12/31/2003,1045.4100,10124120.0000,3.2380,0.0169,0.0170,1.2387,1.1900
MXZA,12/31/2003,44.3379,149611.5915,1.9195,-0.0044,-0.0044,1.4297,0.4400
MXAT,11/30/2003,137.9569,32857.8253,1.5380,0.0722,0.0748,1.3326,0.2800
MXAU,11/30/2003,629.9800,508156.1100,2.0995,0.0399,0.0407,1.0731,0.1500
MXBE,11/30/2003,69.5300,123154.9529,1.6774,0.0825,0.0860,1.1534,1.1700
MXBR,11/30/2003,684.3200,98604.5900,3.6247,0.1587,0.1720,1.6517,0.7200
MXCA,11/30/2003,750.8716,544782.5623,2.1284,0.0465,0.0476,1.4033,0.6800
MXCH,11/30/2003,531.8048,552115.8166,2.6041,0.0718,0.0744,1.1606,1.0000
MXCL,11/30/2003,744.9300,42667.3600,1.6217,0.0721,0.0748,1.7305,0.5100
MXCN,11/30/2003,2.8395,132684.5882,1.8362,0.1451,0.1561,1.5508,0.3000
MXCO,11/30/2003,98.0000,2226.8900,1.3344,0.1024,0.1079,1.3379,0.1000
MXCZ,11/30/2003,5.3192,10897.0088,0.9451,0.1123,0.1188,1.3959,0.3900
MXDE,11/30/2003,84.4808,623536.7864,1.4923,0.1037,0.1092,1.3603,1.6400
MXDK,11/30/2003,281.4511,75385.6689,2.0608,0.0595,0.0613,1.3796,0.5800
MXEG,11/30/2003,35.7073,5364.9577,2.0701,0.0634,0.0655,1.6735,-0.0500
MXES,11/30/2003,100.3323,307891.6347,2.0468,0.1156,0.1225,1.3043,1.1400
MXFI,11/30/2003,125.4634,138644.8065,2.7654,-0.0251,-0.0248,1.1286,1.5100
MXFR,11/30/2003,107.8261,947689.8513,2.1578,0.0823,0.0857,1.1974,1.3400
MXGB,11/30/2003,2249.6767,1802622.4010,1.9232,0.0670,0.0693,1.1524,0.9600
MXGR,11/30/2003,71.0887,54176.1799,1.9259,0.1161,0.1232,1.3581,0.4800
MXHK,11/30/2003,734.8315,227719.5405,1.4963,0.0184,0.0185,1.3111,0.3100
MXHU,11/30/2003,2.8706,11441.1188,2.1093,0.0743,0.0772,1.2329,0.4000
MXID,11/30/2003,0.0883,26261.4597,2.0603,0.1112,0.1176,1.5371,0.2200
MXIE,11/30/2003,75.5130,55206.8034,2.2334,0.0925,0.0970,1.2421,0.6000
MXIL,11/30/2003,142.7400,45129.2700,2.6467,-0.0094,-0.0094,1.4934,0.7000
MXIN,11/30/2003,4.6489,111401.8266,3.2947,0.1489,0.1606,1.4655,0.1200
MXIT,11/30/2003,94.1095,441769.8482,1.5812,0.0414,0.0423,1.1918,1.0000
MXJP,11/30/2003,5.5720,2105784.4080,1.6602,0.0639,0.0659,1.2992,0.4000
MXKR,11/30/2003,0.2009,213704.8783,1.5201,0.0276,0.0280,1.3009,0.4700
MXMX,11/30/2003,1816.0400,70293.1500,2.1107,0.0309,0.0314,1.2136,0.8500
MXMY,11/30/2003,78.6632,101988.4441,1.8461,0.0051,0.0051,1.2783,0.0500
MXNL,11/30/2003,79.0261,384852.4769,2.3989,0.0837,0.0873,1.0982,1.4000
MXNO,11/30/2003,173.6757,71276.4279,1.5226,0.0666,0.0689,1.2773,0.5600
MXNZ,11/30/2003,66.6743,20803.8288,2.1866,0.0558,0.0574,1.3186,0.0400
MXPE,11/30/2003,323.3700,6944.0200,2.6142,0.0623,0.0642,1.5278,-0.0100
MXPH,11/30/2003,4.9175,12647.0249,1.2815,0.1066,0.1124,1.3440,0.0300
MXPL,11/30/2003,265.8686,20725.8268,1.5867,0.1183,0.1256,1.2354,0.4100
MXPT,11/30/2003,77.4434,41588.0950,2.0842,0.0691,0.0716,1.1850,0.4800
MXRU,11/30/2003,431.5400,151731.3100,1.8212,0.0663,0.0685,1.5027,0.5400
MXSE,11/30/2003,600.7037,181218.5772,1.9412,0.0757,0.0786,1.4266,1.1900
MXSG,11/30/2003,569.3638,97934.1044,1.6115,0.0434,0.0444,1.2949,0.3500
MXTH,11/30/2003,5.4070,65196.2994,2.5039,0.2694,0.3091,1.7628,0.2600
MXTR,11/30/2003,173050.6840,36700.6059,1.5565,0.2741,0.3153,1.8157,0.3600
MXTW,11/30/2003,7.4515,260755.8564,2.6841,0.0239,0.0242,1.4465,0.3900
MXUS,11/30/2003,995.4000,9639610.0000,3.0804,0.0490,0.0502,1.1976,1.1900
MXZA,11/30/2003,43.8527,147804.6114,1.7950,0.0110,0.0111,1.2824,0.4200
MXAT,10/31/2003,128.1827,30602.6415,1.6269,0.0735,0.0763,1.4195,0.2600
MXAU,10/31/2003,648.6700,523520.6400,2.1617,-0.0292,-0.0288,1.0149,0.1500
MXBE,10/31/2003,66.9727,118320.0396,1.6707,0.0375,0.0382,1.1387,1.1600
MXBR,10/31/2003,653.0300,94181.4700,3.5350,0.0468,0.0479,1.6383,0.7400
MXCA,10/31/2003,728.7835,529996.3674,2.1247,0.0299,0.0303,1.3050,0.6800
MXCH,10/31/2003,503.4789,522570.2836,2.5538,0.0547,0.0563,1.1120,1.0000
MXCL,10/31/2003,770.9400,44172.3400,1.7771,-0.0343,-0.0337,1.5938,0.5200
MXCN,10/31/2003,2.8113,130060.3576,1.8187,0.0100,0.0100,1.2972,0.3200
MXCO,10/31/2003,91.3500,2085.5900,1.2438,0.0703,0.0728,1.2677,0.1000
MXCZ,10/31/2003,5.3835,11049.8374,0.9903,-0.0120,-0.0119,1.3293,0.4000
MXDE,10/31/2003,79.9881,589954.7212,1.4361,0.0546,0.0562,1.1289,1.6400
MXDK,10/31/2003,281.9812,76297.4150,2.1332,-0.0019,-0.0019,1.3072,0.5700
MXEG,10/31/2003,35.2811,5242.6659,2.0313,0.0120,0.0121,1.5863,-0.0400
MXES,10/31/2003,95.4500,292523.8518,2.2168,0.0499,0.0512,1.1732,1.1500
MXFI,10/31/2003,118.5473,130592.1958,2.7032,0.0567,0.0583,0.8793,1.5300
MXFR,10/31/2003,102.2331,905863.6626,2.1156,0.0533,0.0547,1.0965,1.3400
MXGB,10/31/2003,2188.7817,1752722.3150,1.8994,0.0274,0.0278,1.0577,0.9600
MXGR,10/31/2003,66.7640,50761.8241,1.9003,0.0628,0.0648,1.3019,0.4900
MXHK,10/31/2003,740.7685,228626.4973,1.5085,-0.0080,-0.0080,1.1639,0.3100
MXHU,10/31/2003,2.9414,11841.3176,2.3646,-0.0243,-0.0241,1.2310,0.4100
MXID,10/31/2003,0.0892,25225.5450,2.3480,-0.0106,-0.0105,1.6625,0.2100
MXIE,10/31/2003,74.1616,54541.9764,2.2682,0.0181,0.0182,1.1323,0.6000
MXIL,10/31/2003,135.6600,42440.8200,2.4213,0.0509,0.0522,1.2727,0.7100
MXIN,10/31/2003,4.5439,108623.1895,3.1851,0.0229,0.0231,1.3953,0.1300
MXIT,10/31/2003,86.9045,410736.3687,2.1853,0.0796,0.0829,1.1156,1.0000
MXJP,10/31/2003,5.7457,2166396.8590,1.7910,-0.0307,-0.0302,1.2133,0.4000
MXKR,10/31/2003,0.2012,212129.2034,1.4993,-0.0018,-0.0018,1.0132,0.4900
MXMX,10/31/2003,1751.1000,67687.0900,2.0400,0.0364,0.0371,1.1311,0.8500
MXMY,10/31/2003,82.0790,103853.5529,1.9624,-0.0425,-0.0416,1.1624,0.0500
MXNL,10/31/2003,76.1328,365432.7944,2.4047,0.0373,0.0380,0.9866,1.4000
MXNO,10/31/2003,165.1991,67422.6048,1.5494,0.0500,0.0513,1.1148,0.5600
MXNZ,10/31/2003,62.1056,19463.0679,2.1272,0.0710,0.0736,1.3497,0.0500
MXPE,10/31/2003,279.0800,6190.8800,2.2104,0.1473,0.1587,1.4431,-0.0100
